Date,Category,Title,Text
24 май 2013 11:31,Экономика,"""Роснефть"" и венесуэльская PDVSA поделили месторождение ""Карабобо-2""","ОАО ""Роснефть"" и венесуэльская Corporacion Venezolana del Petroleo (CVP) (дочернее подразделение компании PDVSA) подписали договор о создании совместного предприятия Petrovictoria для разработки запасов тяжелой нефти в Венесуэле..."
23 май 2013 17:12,Экономика,И.Шувалов поделился планами по приватизации на ближайшее время,"Приватизация части госпакета акций Новороссийского морского торгового порта (НМТП) может состояться до конца 2013г., заявил первый вице-премьер РФ Игорь Шувалов."
15 май 2013 18:29,Экономика,"""Роснефть"" предложила Вьетнаму сотрудничество на шельфе","НК ""Роснефть"" предложила вьетнамской госкомпании PetroVietnam сотрудничество на восьми блоках на шельфе Печорского моря, а также подписала меморандум о взаимопонимании, предполагающий широкое сотрудничество компаний на месторождениях как в России, так и во Вьетнаме."
13 май 2013 00:00,Экономика,"Эксперты прогнозируют постепенное огосударствление ""нефтянки""","Конфигурация в российской ""нефтянке"" претерпела существенные изменения после марта 2013г., когда ""Роснефть"" приобрела третью по объемам добычи в РФ нефтяную компанию - ТНК-BP. В результате объединения золотого и бронзового..."
30 апр 2013 00:00,Экономика,"""Роснефть"" отчиталась о росте выручки и увеличении объемов добычи нефти","Выручка НК ""Роснефть"" по международным стандартам финансовой отчетности (МСФО) в I квартале 2013г. выросла на 7% - до 812 млрд руб., говорится в отчете компании. При этом чистая прибыль НК снизилась на 12,8% - до 102 млрд руб."
25 апр 2013 00:00,Экономика,Президент пообещал разобраться с высокими ценами на бензин,"Президент России Владимир Путин полагает, что разница в ценах на бензин и дизельное топливо между европейской частью России и Дальним Востоком объясняется несколькими факторами. Первым из них глава государства назвал монополизм..."
24 апр 2013 00:00,Экономика,"""Роснефть"" завершила сделку по покупке итальянской Saras","НК ""Роснефть"" завершила покупку приблизительно 13,70% капитала итальянской Saras S.p.A. Сумма сделки составила 178,5 млн евро, говорится в сообщении ""Роснефти"". 130,3 млн акций Saras S.p.A были куплены у компании Angelo Moratti..."
23 апр 2013 00:00,Экономика,"На модернизацию НПЗ ""Роснефти"" нужно 14 млрд долл.","""Роснефти"" необходимо 14 млрд долл. для завершения программы модернизации нефтеперерабатывающих заводов, говорится в презентации компании, подготовленной к Дню инвестора."
23 апр 2013 00:00,Экономика,"""Роснефть"" приступает к разработке месторождения в Венесуэле","Парламент Венесуэлы утвердил экономический режим для проекта ""Карабобо-2"", сообщил президент ""Роснефти"" Игорь Сечин в ходе презентации для инвесторов. По его словам, это произошло в апреле 2013г."
19 апр 2013 00:00,Экономика,И.Сечин и Г.Тимченко сговорились поделить Газпром,"Вопрос о разделении Газпрома на добывающую и транспортную компании вновь актуален, пишет ""Коммерсантъ"" со ссылкой на свои источники в правительстве и администрации президента. Активными сторонниками этой инициативы выступают глава НК ""Роснефть"" Игорь Сечин и совладелец НОВАТЭКа Геннадий Тимченко."
18 апр 2013 00:00,Экономика,И.Сечин вошел в список ста наиболее влиятельных людей мира,"Глава ""Роснефти"" Игорь Сечин стал единственным россиянином, включенным в ежегодно составляемый журналом Time список из ста наиболее влиятельных в мире людей."
16 апр 2013 00:00,Экономика,"S&P повысило кредитный рейтинг ""Роснефти""","Международное рейтинговое агентство Standards&Poor's повысило корпоративные кредитные рейтинги ОАО НК ""Роснефть"" до ВВВ с ВВВ- со ""стабильным"" прогнозом, следует из сообщения агентства."
11 апр 2013 00:00,Экономика,ExxonMobil: Завод по производству СПГ на Сахалине будет стоить $15 млрд,"Инвестиции в строительство завода по производству сжиженного природного газа (СПГ), включая инфраструктуру, на Сахалине оценивается, по предварительным данным, в 15 млрд долл., сообщил президент ExxonMobil Нил Даффсин в ходе телемоста с президентом РФ Владимиром Путиным."
11 апр 2013 00:00,Экономика,"Приватизация ускоряется: в 2013г. возможна продажа 19% акций ""Роснефти""","Правительство РФ рассматривает возможность дополнительной продажи в 2013г. пакетов акций пяти крупных компаний, в том числе ""Роснефти"", сообщил министр экономического развития РФ Андрей Белоусов, передает Reuters."
05 апр 2013 00:00,Экономика,"""Роснефть"" зальет рынок дешевым газомоторным топливом","Эксперты позитивно оценивают приобретение ""Роснефтью"" топливозаправочных комплексов (ТЗК) в аэропортах, расположенных рядом с НПЗ компании. Такое мнение аналитики высказывают, комментируя заключенное накануне соглашение о..."
04 апр 2013 00:00,Экономика,"""Базэл"" и ""Роснефть"" договорились о стратегическом сотрудничестве","""Базовый элемент"" и ""Роснефть"" накануне, 3 апреля, подписали три соглашения о стратегическом партнерстве в алюминиевом, машиностроительном и аэропортовом секторах. Со стороны ""Базэла"" подпись под документом поставил председатель..."
03 апр 2013 00:00,Экономика,"Минприроды - Газпрому и ""Роснефти"": Разбирайтесь сами","Газпром и ""Роснефть"" должны сами определить приоритет по шельфовым нефтегазовым месторождениям, по которым у них пересекаются интересы, и представить свои предложения в Минприроды РФ, сообщил сегодня министр природных ресурсов и экологии РФ Сергей Донской."
02 апр 2013 00:00,Экономика,"Глав Газпрома и ""Роснефти"" обяжут отказаться от счетов за границей","Главы ""Роснефти"" и Газпрома должны отказаться от зарубежных счетов, заявил руководитель Администрации президента РФ Сергей Иванов. При этом он не уточнил, коснется ли запрет глав прочих подконтрольных государству компаний."
26 мар 2013 00:00,Экономика,"""Роснефть"" будет поставлять на китайский НПЗ по 9,1 млн т нефти в год","Компания ""Роснефть"" будет поставлять на нефтеперерабатывающий и нефтехимический завод в Тяньцзине по 9,1 млн т сырой нефти в год. Такое условие прописано в соглашении между РФ и Китаем о сотрудничестве в строительстве и..."
25 мар 2013 00:00,Экономика,Игорь Сечин возглавил ТНК-BP,"Президент ОАО ""НК ""Роснефть"" Игорь Сечин стал президентом - председателем правления ОАО ""ТНК-ВР Менеджмент"" (управляющая компания ОАО ""ТНК-ВР Холдинг""). Как сообщили РБК несколько сотрудников ТНК-ВР, в конце прошлой недели они получили соответствующее сообщение."
25 мар 2013 00:00,Экономика,"Газпром и ""Роснефть"" начинают борьбу за шельф","Минприроды может передать ""Роснефти"" семь участков на арктическом шельфе, на которые также претендовал Газпром - Шараповский, Западно-Шараповский, Амдерминский, Обручевский участки, а также частично Северо-Харасавейский..."
22 мар 2013 00:00,Экономика,"Вековая дружба: РФ и Китай договорились о нефти, газе и птицах",По итогам российско-китайских переговоров в Москве был подписан ряд значимых документов о сотрудничестве в различных областях.
22 мар 2013 00:00,Экономика,BP потратит 8 млрд долл. на выкуп своих акций,"Британская ВР проведет обратный выкуп своих акций на сумму 8 млрд долл. Таким образом, британская компания вернет своим акционерам сумму, эквивалентную размеру первоначальных инвестиций в ТНК-BP в 2003г."
22 мар 2013 00:00,Экономика,"Финал ""интересного приключения"": ""Роснефть"" завершила покупку ТНК-BP","Государственная ""Роснефть"" сегодня объявила о завершении объявленной в октябре 2012г. сделки по покупке у британской BP и российского консорциума AAR компании ТНК-BP, третьей по объемам добычи в России."
21 мар 2013 00:00,Экономика,"Деньги, выплаченные ""Роснефтью"" AAR за ТНК-BP, останутся в России","Большая часть денег, которые консорциум AAR (владелец 50% ТНК-BP) получит от ОАО ""НК ""Роснефть"" при продаже доли в ТНК-BP, останется в России. Об этом сообщил журналистам один из совладельцев AAR Михаил Фридман. На вопрос о том..."
21 мар 2013 00:00,Экономика,"""Роснефть"" стала полноправным владельцем ТНК-ВР","""Роснефть"" завершила сделку по покупке 100% акций ТНК-ВР у ее акционеров - ВР и консорциума Alfa-Access-Renova (AAR), сообщила пресс-служба компании."
08 мар 2013 00:00,Экономика,"Евросоюз одобрил сделку по слиянию ""Роснефти"" и ТНК-BP","Генеральный директорат по вопросам конкуренции Европейской комиссии (ЕК) одобрил сделку по слиянию российского ОАО ""Роснефть"" и компании ТНК-BP. Согласно выводам комиссии условия сделки полностью соответствую антимонопольному законодательству Европейского союза, сообщает Reuters."
07 мар 2013 00:00,Экономика,"""Роснефть"" получит 30% на 20 участках ExxonMobil в Мексиканском заливе","Нефтегазовая компания ""Роснефть"" подписала соглашение с крупнейшей в мире частной нефтяной фирмой ExxonMobil о приобретении доли участия для проведения геолого-разведочных работ на блоках американской корпорации в Мексиканском заливе."
06 мар 2013 00:00,Политика,Д.Песков: РФ надеется на сотрудничество с новыми властями Венесуэлы,Пресс-секретарь президента России Дмитрий Песков выразил надежду на сохранение хороших отношений между Москвой и Каракасом при следующем президенте Венесуэлы.
06 мар 2013 00:00,Экономика,Чавес умер: что его смерть сулит экономике России,"Выступив с соболезнованиями по поводу смерти президента Венесуэлы Уго Чавеса, власти России в то же время выразили надежду, что его кончина не приведет к резкой смене политического курса Каракаса."
01 мар 2013 00:00,Экономика,"Глава BP представит Россию в совете директоров ""Роснефти""","Президент группы компаний British Petroleum Роберт Дадли выдвинут в совет директоров ""Роснефти"" в качестве представителя государства, говорится в распоряжении правительства РФ."
01 мар 2013 00:00,Экономика,Коварный НДПИ: стимулирование добычи с риском снижения капитализации,Россия стоит на пороге конца эпохи легкой нефти. В ближайшем будущем каждый баррель будет даваться нефтяным компаниям непросто. Способствовать развитию добычи нефти в стране и не допустить падения показателей сможет налоговое стимулирование.
25 фев 2013 00:00,Экономика,"А.Дворкович: ""Роснефть"" поставит в Китай не менее 9 млн т нефти","Объем дополнительных поставок нефти ОАО ""НК ""Роснефть"" в Китай пока не согласован, но составит не менее 9 млн т, сообщил вице-премьер РФ Аркадий Дворкович, слова которого передал РБК его представитель."
25 фев 2013 00:00,Экономика,Россия заработает более 100 млрд руб. на приватизации в 2013г.,"Доход государства от приватизации превысит 100 млрд руб. в 2013г., сообщил в интервью телеканалу Russia Today министр экономического развития России Андрей Белоусов."
20 фев 2013 00:00,Экономика,Россия увеличивает поставки нефти в Китай на 6 млн т,"Россия увеличит поставки нефти в Китай в 2013г. на 6 млн т - примерно до 21 млн т, сообщил вице-президент ""Транснефти"" Михаил Барков в рамках круглого стола ""Может ли Россия влиять на мировые цены на нефть"", отвечая на вопрос о..."
19 фев 2013 00:00,Экономика,"Эксперты: ""Роснефть"" уверена в скорой либерализации экспорта СПГ из РФ","Обсуждение главой ""Роснефти"" Игорем Сечиным с китайскими партнерами проектов в сфере транспортировки сжиженного природного газа (СПГ) свидетельствует об уверенности российской компании в предстоящей либерализации экспорта СПГ из РФ, полагают аналитики."
19 фев 2013 00:00,Экономика,"""Роснефть"" увеличит поставки российской нефти в Китай","ОАО ""Роснефть"" и Китай договорилось об увеличении поставок в КНР российской нефти, сообщили РБК в нефтяной компании, комментируя итоги поездки президента компании Игоря Сечина в КНР. При этом в ""Роснефти"" не уточнили, о каких объемах дополнительных поставок нефти идет речь."
13 фев 2013 00:00,Экономика,"""Роснефть"" выплатит $1,1 млрд за разработку месторождения в Венесуэле","Российская компания ""Роснефть"" выплатит 1,1 млрд долл. венесуэльской государственной компании PDVSA за разработку месторождения Petrovictoria, которое находится в дельте реки Ориноко. Кроме того, российская компания обещала..."
13 фев 2013 00:00,Экономика,"""Роснефть"" получит 25% в совместном с ExxonMobil проекте Point Thomson","Государственная нефтяная компания ""Роснефть"" и американский нефтегазовый концерн ExxonMobil подписали ряд дополнительных документов о стратегическом сотрудничестве. Церемония прошла в загородной резиденции президента РФ Владимира Путина в Ново-Огарево."
06 фев 2013 00:00,Экономика,"""Роснефть"" заплатит 5,37 млрд руб. за 12 шельфовых лицензий","ОАО ""Роснефть"" заплатит 5 млрд 368 млн руб. за 12 нефтегазовых участков на шельфе РФ, которые были переданы компании без конкурса, следует из приказа Роснедр."
05 фев 2013 00:00,Экономика,"British Petroleum получит за свою половину ТНК-BP 11,6 млрд долл.","Чистые поступления британской BP от сделки по продаже ""Роснефти"" 50% ТНК-BP составят 11,6 млрд долл., а не 12,3 млрд долл., как сообщалось ранее, в связи с тем, что BP уже получила около 700 млн долл. в виде дивидендов от ТНК-BP."
01 фев 2013 00:00,Экономика,"""Роснефть"" заработала в 2012г. рекордно много","Чистая прибыль компании ""Роснефть"" по итогам 2012г. достигла исторического максимума в 342 млрд руб., что на 7,2% превышает показатель 2011г., когда прибыль компании составила 319 млрд руб., отмечается в сообщении госкомпании."
01 фев 2013 00:00,Экономика,"""Роснефть"" без конкурса получила еще дюжину участков шельфа","Председатель правительства РФ Дмитрий Медведев подписал распоряжение о передаче ОАО ""Роснефть"" 12 лицензий на освоение шельфовых углеводородных участков недр. Об этом сообщила пресс-служба правительства РФ."
01 фев 2013 00:00,Экономика,"""Роснефть"" подписала контракт с Польшей на 15 млрд долл.","ОАО ""Роснефть"" подписало контракт на поставку сырой нефти по трубопроводу ""Дружба"" в Польшу. Сумма контракта составляет порядка 15 млрд долл., говорится в сообщении компании."
31 янв 2013 00:00,Политика,И.Сечин рассказал о добыче нефти в Венесуэле,"ОАО ""НК ""Роснефть"" готовится войти в проекты на шельфе Венесуэлы. Об этом сообщил журналистам глава компании Игорь Сечин. По его словам, речь идет об ""очень серьезных"" углеводородных ресурсах."
31 янв 2013 00:00,Экономика,"""Роснефть"" поучаствует в шельфовых проектах Венесуэлы","ОАО ""НК ""Роснефть"" войдет в проекты на шельфе Венесуэлы, сообщил глава компании Игорь Сечин, добавив, что речь идет об ""очень серьезных"" углеводородных ресурсах."
23 янв 2013 00:00,Экономика,"Минприроды: Приватизация ""Роснефти"" не должна мешать освоению шельфа","Решение о приватизации ""Роснефти"" должно приниматься с учетом существующей монополии государственных компаний на разработку шельфовых месторождений, заявил журналистам заместитель министра природных ресурсов и экологии Денис Храмов."
18 янв 2013 00:00,Экономика,"""Роснефть"" получит лицензии еще на дюжину участков на шельфе","Правительство РФ до 1 февраля 2013г. может выдать лицензии на освоение 12 участков на арктическом шельфе ОАО ""Роснефть"", сообщил РБК заместитель министра природных ресурсов и экологии РФ Денис Храмов. По его словам, Минприроды ""в..."
17 янв 2013 00:00,Экономика,"ФАС разрешила ""Роснефти"" купить ТНК-BP, но с условиями","Федеральная антимонопольная служба (ФАС) России одобрила сделку по покупке ""Роснефтью"" компании ТНК-BP с одновременной выдачей предписания ""Роснефти"", сообщил журналистам глава ФАС Игорь Артемьев."
15 янв 2013 00:00,Экономика,"""Роснефть"" и Газпром не намерены делить шельф с частными компаниями","Глава госкомпании ""Роснефть"" Игорь Сечин с осторожностью отнесся к инициативе, выдвинутой Минприроды, допустить частные компании к разработке шельфа. ""Роснефть"" только в ближайшие 10 лет намерена потратить на геологоразведку на..."
28 дек 2012 11:06,Экономика,"""Зарубежнефть"" возглавил бывший замглавы Минэнерго","На должность генерального директора ОАО ""Зарубежнефть"" назначен первый заместитель генерального директора компании Сергей Кудряшов. Соответствующая директива правительства РФ была подписана 26 декабря 2012г., сообщил РБК вице-премьер РФ Аркадий Дворкович."
25 дек 2012 19:05,Экономика,"Консорциум ААР вложит в РФ ""основную часть средств"" от продажи ТНК-ВР","Консорциум ""Альфа-Групп, ""Аксесс Индастриз"" и группы компаний ""Ренова"" (ААР) намерен инвестировать основную часть средств, полученных от продажи акций ТНК-ВР, в Россию, заявили в ААР после слов президента РФ Владимира Путина о предстоящей продаже ТНК-ВР."
25 дек 2012 15:47,Экономика,Миллиарды в недра: государство распродало нефтяных стратегов,"Федеральное агентство по недропользованию сегодня провело последний аукцион по стратегическому месторождению углеводородного сырья, включающему Имилорское, Западно-Имилорское и Источное месторождения, которые расположены на..."
24 дек 2012 17:04,Экономика,"""Роснефть"" договорилась о кредитах объемом $17 млрд на покупку ТНК-BP","""Роснефть"" подписала два кредитных соглашения с группой международных банков на общую сумму 16,8 млрд долл. для финансирования покупки 50-процентной доли в ТНК-BP у BP, говорится в сообщении ""Роснефти""."
24 дек 2012 16:41,Экономика,"""Роснефть"" договорилась о предоплате поставок нефти с Glencore и Vitol","""Роснефть"" согласовала с трейдерами Glencore и Vitol меморандум о намерениях, который предусматривает предоплату поставок нефти в течение 5 лет объемом до 67 млн барр., говорится в сообщении российской компании. Поставки планируется начать в 2013г."
20 дек 2012 16:54,Экономика,"И.Сечин возглавил комитет по интеграции ТНК-BP в ""Роснефть""","Президент и председатель Правления компании ""Роснефть"" Игорь Сечин возглавил Координационный комитет по интеграции ""Роснефти"" и ТНК-ВР. В президиму комитета вошел и главный исполнительный директор ВР Роберт Дадли."
20 дек 2012 14:27,Экономика,Деофшоризация по-российски: деньги за ТНК-BP могут не вернуться в РФ,"Президент РФ Владимир Путин не уверен, что деньги, заплаченные ""Роснефтью"" акционерам ТНК-BP, вернутся в Россию. Глава государства сообщил, что необходимо обеспечить повышение защищенности собственника, отвечая на вопрос о судьбе..."
18 дек 2012 19:43,Экономика,"""Роснефть"" предложила индийцам поработать на шельфе Охотского моря","НК ""Роснефть"" предложила международному подразделению государственной нефтегазовой корпорации Индии - ONGC Videsh Ltd. - совместно осваивать участки ""Магадан-2"" и ""Магадан-3"" на шельфе Охотского моря, передает Reuters со ссылкой на индийские власти."
17 дек 2012 10:56,Экономика,"""Роснефть"" одолжит 10 млрд долл. под залог нефти","ОАО ""Роснефть"" ведет переговоры с зарубежными партнерами и трейдерами, включая Shell, Total, Glencore, Total и ВР, о предэкспортном финансировании на сумму до 10 млрд долл. под залог поставок нефти. Об этом сегодня пишет издание ""РБК daily"" со ссылкой на неофициальную информацию иностранных СМИ."
17 дек 2012 08:08,Экономика,"Российская ""нефтянка"" продолжает бить рекорды","Уходящий 2012г., несмотря на прогнозы, снова получился рекордным для нефтяной отрасли. Средние цены на черное золото в очередной раз превысили показатели прошлого года, добыча росла, а правительство и президент были щедры на..."
12 дек 2012 14:21,Экономика,"""Роснефть"" подписала с AAR договор о покупке 50% ТНК-ВР","""Роснефть"" подписала договор с консорциумом AAR (""Альфа-групп"", Access Industries и ""Ренова"") о покупке 50% ТНК-ВР. Сумма сделки, как и предполагалось ранее, составила 28 млрд долл., говорится в сообщении AAR."
12 дек 2012 10:43,Экономика,Внутрироссийский рынок газа ждет обострение конкуренции,"Крупнейший независимый производитель газа в России - ОАО ""НОВАТЭК"" - ожидает обострения конкуренции на внутреннем рынке, пишет сегодня издание ""РБК daily"" со ссылкой на инвестиционный меморандум компании к выпуску евробондов..."
11 дек 2012 11:01,Экономика,"""Роснефть"" и ЛУКОЙЛ поборются за норвежский шельф","""Роснефть"" через свою дочернюю структуру RN Nordic Oil AS подала заявку на участие в 22-м раунде лицензирования шельфовых участков Норвегии, сообщило вчера Министерство нефти и энергетики Норвегии."
07 дек 2012 11:02,Экономика,"""Роснефть"" и ExxonMobil будут вместе добывать сибирскую нефть","Компания ""Роснефть"" и американская ExxonMobil заключили соглашение о совместной работе по оценке возможностей коммерческой добычи трудноизвлекаемых запасов нефти Баженовской и Ачимовской свит в Западной Сибири."
03 дек 2012 13:53,Экономика,"Миноритарий ""ТНК-BP Холдинга"" отказался от иска к BP на 288 млрд руб.","Миноритарный акционер ""ТНК-BP Холдинга"" (ТВХ) Андрей Прохоров (владеет 0,0000106% акций ТВХ) отказался от своего иска к BP Russian Investment Limited (BPRI) и BP p.l.c. о взыскании 288 млрд руб. Соответствующее заявление..."
30 ноя 2012 15:06,Экономика,"""Роснефть"" хочет компенсации за допуск конкурентов на шельф","Глава ""Роснефти"" Игорь Сечин не исключает, что акционерам ""Роснефти"" может быть необходима компенсация при либерализации доступа на шельф в РФ. Об этом он сообщил журналистам на пресс-конференции в Хабаровске, комментируя..."
30 ноя 2012 13:19,Экономика,За Лодочное месторождение поборются 4 компании,"Аукционная комиссия допустила к участию в торгах, победитель которых получит право пользования участком недр федерального значения, включающим Лодочное нефтегазоконденсатное месторождение, все 4 компании, ранее подавшие заявки..."
29 ноя 2012 15:02,Экономика,Названы претенденты на последнюю нефть СССР,"О своем желании принять участие в аукционе, победитель которого получит право на разработку в течение 25 лет месторождения имени Шпильмана (Северо-Рогожниковское), заявили ""Роснефть"", ""Сургутнефтегаз"", ""Газпром нефть"" и ООО..."
29 ноя 2012 14:38,Экономика,"""Роснефть"" займет 3 млрд долл.","Нефтяная компания ""Роснефть"" разместит долларовые евробонды объемом до 3 млрд долл., сообщил РБК источник на финансовом рынке. Финальный ориентир доходности евробондов по евробондам с погашением в марте 2017г. - около 3,15-3,2% и с погашением в марте 2022г. - около 4,2-4,25%."
23 ноя 2012 16:40,Экономика,"""Роснефть"" и Statoil пообещали вместе беречь природу Арктики","ОАО ""НК ""Роснефть"" и Statoil ASA подписали декларацию об охране окружающей среды и сохранении биологического разнообразия при разведке и разработке минеральных ресурсов арктического континентального шельфа Российской Федерации."
23 ноя 2012 08:48,Экономика,Госкомпании просят Кремль вывести их из-под закона о госзакупках,"Госкомпании в последний месяц осаждают Кремль с просьбами сократить список предприятий госсектора, их ""дочек"" и ""внучек"", подпадающих под действие закона о закупках госкомпаний. Об этом сегодня пишет газета ""РБК daily""."
21 ноя 2012 11:38,Экономика,"""Итера"" передаст свои нефтяные активы ТНК-BP","Компания ""Итера"" выходит и из нефтяного бизнеса - принадлежащие ей Твердиловское и Погромненское месторождения (Оренбургская область) перейдут к ТНК-BP. Таким образом, весь бизнес ""Итеры"" сосредоточится в ""Роснефти"", которая в..."
20 ноя 2012 13:26,Экономика,"""Роснефть"" без конкурса получила еще два участка шельфа","Правительство предоставило ""Роснефти"" без конкурса два участка недр федерального значения - Северо-Поморский-2 и Поморский. Распоряжение о внесении изменений в перечень участков недр федерального значения, предусматривающие..."
16 ноя 2012 23:33,Экономика,"Правительство согласовало покупку ""Роснефтью"" ТНК-BP","Правительство РФ согласовало покупку ""Роснефтью"" ТНК-BP, сообщил вице-премьер РФ Аркадий Дворкович. Информацию об этом подтвердили РБК в его пресс-службе."
13 ноя 2012 16:19,Экономика,"Совладельцы ТНК-BP объявили перемирие ради ""Роснефти""","Британская BP и консорциум AAR (Alfa-Access-Renova), совладельцы ТНК-BP, достигли соглашения об урегулировании всех взаимных судебных претензий, сообщается в релизе BP."
13 ноя 2012 10:38,Экономика,"""Роснефть"" приступила к созданию собственного Роснефть-Банка","Компания ""Роснефть"" объявила о создании при президенте и председателе правления компании Игоре Сечине группы стратегических советников в составе бывших топ-менеджеров банка Morgan Stanley Райра Симоняна, Елены Титовой и Валида Шаммы."
12 ноя 2012 11:25,Экономика,Г.Хан: Для успеха в бизнесе нужны талант и удача,"Решение о продаже ""Роснефти"" доли в нефтяной компании ТНК-BP было принято партнерами по консорциуму Alfa Access Renova (AAR) единогласно, сообщил газете ""РБК daily"" совладелец и исполнительный директор ТНК-BP Герман Хан."
09 ноя 2012 07:18,Экономика,"Минэкономразвития требует для утверждения ""сделки века"" ее точной цены","Минэкономразвития пока не готово согласовать сделку ""Роснефти"" и британской нефтегазовой компании BP на покупку российской компанией о покупке 50% акций ТНК-BP. Ведомство проинформировало премьер-министра РФ Дмитрия Медведева..."
08 ноя 2012 10:41,Экономика,"""Роснефть"" может занять за рубежом до 35 млрд долл. для покупки ТНК-ВР","ОАО ""Роснефть"" ведет переговоры с зарубежными банками о привлечении 25 млрд долл. в качестве кредита. Как пишет сегодня газета ""РБК daily"", такая сумма необходима компании для совершения сделки по покупке 100% ТНК-ВР. При этом..."
01 ноя 2012 14:09,Экономика,"Квартальная прибыль ""Роснефти"" выросла в 3 раза","Чистая прибыль ОАО ""Роснефть"" по МСФО по итогам III квартала 2012г. составила 181 млрд руб., что в 3,2 раза больше, чем годом ранее, говорится в отчете компании."
01 ноя 2012 13:31,Экономика,"""Интер РАО"" будет закупать газ у ""Роснефти""","ОАО ""Роснефть"" подписала долгосрочный контракт с холдингом ""Интер РАО ЕЭС"" на поставку 875 млрд куб. м газа, говорится в сообщении нефтяной компании."
31 окт 2012 16:41,Экономика,"""Дочка"" ""Роснефти"" отказалась от борьбы за ""СГ-Транс""","Компания ""РН-Транс"" (дочерняя структура ""Роснефти"") в ходе предварительного судебного заседания в Арбитражном суде Москвы отказалась от иска о признании незаконными действий ООО ""Ренессанс Брокер"" по установлению ограничений на..."
31 окт 2012 13:49,Экономика,"Часть ""Роснефти"" могут неожиданно приватизировать","Правительство РФ засчитает продажу 5,66% акций ""Роснефти"" британской компании BP как приватизацию, но не исключает продолжения приватизации, если цена последующих сделок будет превышать цену продажи указанного пакета BP. Об этом заявил журналистам первый вице-премьер Игорь Шувалов."
